id,name,type,attribute,level,atk,def,img_url
10860121,Bujingi Pavo,Winged Beast,LIGHT,4.0,1700.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/10860121.jpg
10875327,Earthbound Immortal Aslla piscu,Winged Beast,DARK,10.0,2500.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/10875327.jpg
10884847,Zenetmes Nekhbet,Zombie,DARK,6.0,2800.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/10884847.jpg
10928224,Amazoness Baby Tiger,Beast,EARTH,2.0,500.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/10928224.jpg
10949074,Anotherverse Stratios,Warrior,EARTH,8.0,2500.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/10949074.jpg
10963799,Barrier Statue of the Torrent,Aqua,WATER,4.0,1000.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/10963799.jpg
10966439,Marshmao☆Yummy,Beast,LIGHT,1.0,800.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/10966439.jpg
10979723,Amazoness Tiger,Beast,EARTH,4.0,1100.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/10979723.jpg
10992251,Gradius,Machine,LIGHT,4.0,1200.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/10992251.jpg
11012154,Guardragon Justicia,Dragon,WATER,2.0,0.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/11012154.jpg
11012887,Jurrac Guaiba,Dinosaur,FIRE,4.0,1700.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/11012887.jpg
11020863,Royal Straight Slasher,Warrior,LIGHT,6.0,2400.0,1350.0,https://images.ygoprodeck.com/images/cards_cropped/11020863.jpg
11021521,Neko Mane King,Beast,EARTH,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/11021521.jpg
11024707,Flipping Feline,Beast,EARTH,2.0,200.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/11024707.jpg
11066358,Galaxy Serpent,Dragon,LIGHT,2.0,1000.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/11066358.jpg
11067666,White Wing Magician,Spellcaster,WIND,4.0,1600.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/11067666.jpg
11069680,Junk Converter,Warrior,EARTH,2.0,400.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/11069680.jpg
11074235,Mana Dragon Zirnitron,Dragon,DARK,6.0,2200.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/11074235.jpg
11091375,Luster Dragon,Dragon,WIND,4.0,1900.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/11091375.jpg
11125718,Lancer Dragonute,Dragon,DARK,4.0,1500.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/11125718.jpg
11159464,Worm Hope,Reptile,LIGHT,1.0,800.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/11159464.jpg
11161666,Sanaki the Mikanko Devotee,Illusion,EARTH,3.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/11161666.jpg
11212437,Draluvice the Diabolic Dragon Fortress,Dragon,DARK,7.0,2300.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/11212437.jpg
11224103,Horus the Black Flame Dragon LV6,Dragon,FIRE,6.0,2300.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/11224103.jpg
11232355,Destructotron,Psychic,EARTH,4.0,1600.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/11232355.jpg
11234702,T.G. Screw Serpent,Sea Serpent,WATER,4.0,1300.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/11234702.jpg
11248645,Highness Archfiend,Fiend,LIGHT,3.0,1000.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/11248645.jpg
11250655,Emperor of the Land and Sea,Reptile,WATER,5.0,1800.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/11250655.jpg
11260714,Darklord Superbia,Fairy,DARK,8.0,2900.0,2400.0,https://images.ygoprodeck.com/images/cards_cropped/11260714.jpg
11287364,Quick-Span Knight,Machine,EARTH,3.0,1000.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/11287364.jpg
11302671,Adamancipator Analyzer,Rock,EARTH,4.0,1500.0,700.0,https://images.ygoprodeck.com/images/cards_cropped/11302671.jpg
11317977,Lunalight Black Sheep,Beast-Warrior,DARK,2.0,100.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/11317977.jpg
11321183,Dark Blade,Warrior,DARK,4.0,1800.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/11321183.jpg
11324436,Electric Snake,Thunder,LIGHT,3.0,800.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/11324436.jpg
11327848,Master's Diploman,Machine,DARK,5.0,2000.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/11327848.jpg
11333460,Raise Moon Elegance Carol,Zombie,DARK,7.0,1400.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/11333460.jpg
11335209,"Duamutef, Blessing of Horus",Beast,WATER,8.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/11335209.jpg
11366199,Dark Simorgh,Winged Beast,DARK,7.0,2700.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/11366199.jpg
11375683,Tindangle Trinity,Fiend,DARK,4.0,0.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/11375683.jpg
11384280,Cannon Soldier,Machine,DARK,4.0,1400.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/11384280.jpg
11390349,Naturia Fruitfly,Insect,EARTH,3.0,800.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/11390349.jpg
11426487,White Steed of the Floral Knights,Beast,WIND,6.0,2400.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/11426487.jpg
11439455,Lunalight Blue Cat,Beast-Warrior,DARK,4.0,1600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/11439455.jpg
11448373,Grave Protector,Fiend,DARK,4.0,0.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/11448373.jpg
11449436,Glacier Aqua Madoor,Spellcaster,WATER,6.0,1200.0,3000.0,https://images.ygoprodeck.com/images/cards_cropped/11449436.jpg
11458071,Sky Scourge Enrise,Fairy,LIGHT,8.0,2400.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/11458071.jpg
11460577,Etoile Cyber,Warrior,EARTH,4.0,1200.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/11460577.jpg
11475049,Artifact Achilleshield,Fairy,LIGHT,5.0,1500.0,2200.0,https://images.ygoprodeck.com/images/cards_cropped/11475049.jpg
11496832,Principug,Beast,EARTH,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/11496832.jpg
11508758,Mutant Mindmaster,Spellcaster,DARK,6.0,0.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/11508758.jpg
11522479,Battlin' Boxer Uppercutter,Warrior,FIRE,4.0,1600.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/11522479.jpg
11548522,Outstanding Dog Marron,Beast,LIGHT,1.0,100.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/11548522.jpg
11549357,Gamma the Magnet Warrior,Rock,EARTH,4.0,1500.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/11549357.jpg
11590299,Dora Dora,Dragon,FIRE,3.0,400.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/11590299.jpg
11609969,D/D Savant Kepler,Fiend,DARK,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/11609969.jpg
11613567,Blackwing - Elphin the Raven,Winged Beast,DARK,6.0,2200.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/11613567.jpg
11637481,U.A. Libero Spiker,Warrior,EARTH,4.0,1800.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/11637481.jpg
11662742,Gellenduo,Fairy,LIGHT,4.0,1700.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/11662742.jpg
11677278,Mimighoul Armor,Warrior,EARTH,1.0,600.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/11677278.jpg
11678191,Protective Soul Ailin,Fairy,LIGHT,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/11678191.jpg
11682713,Sylvan Bladefender,Plant,EARTH,4.0,1900.0,700.0,https://images.ygoprodeck.com/images/cards_cropped/11682713.jpg
11685347,Blast Asmodian,Fiend,FIRE,3.0,1000.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/11685347.jpg
11688916,Solfachord Primoa,Fairy,EARTH,1.0,0.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/11688916.jpg
11714098,"30,000-Year White Turtle",Aqua,WATER,5.0,1250.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/11714098.jpg
11722335,Worm Xex,Reptile,LIGHT,4.0,1800.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/11722335.jpg
11743119,Union Rider,Machine,WIND,2.0,1000.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/11743119.jpg
11747708,Spore,Plant,WIND,1.0,400.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/11747708.jpg
11755663,Dinowrestler Martial Anga,Dinosaur,EARTH,5.0,1600.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/11755663.jpg
11759079,Dual Avatar Feet - Kokoku,Warrior,LIGHT,3.0,800.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/11759079.jpg
11760174,Sasuke Samurai #2,Warrior,WIND,1.0,200.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/11760174.jpg
11761845,Beast of Talwar,Fiend,DARK,6.0,2400.0,2150.0,https://images.ygoprodeck.com/images/cards_cropped/11761845.jpg
11793047,Gorgon Egg,Fiend,DARK,3.0,300.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/11793047.jpg
11801343,Garbage Collector,Cyberse,WIND,2.0,100.0,1900.0,https://images.ygoprodeck.com/images/cards_cropped/11801343.jpg
11813953,Great Angus,Beast,FIRE,4.0,1800.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/11813953.jpg
11819616,"Tytannial, Princess of Camellias",Plant,WIND,8.0,2800.0,2600.0,https://images.ygoprodeck.com/images/cards_cropped/11819616.jpg
11834972,Laval Blaster,Warrior,FIRE,4.0,1200.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/11834972.jpg
11845050,Right-Hand Shark,Fish,WATER,4.0,1500.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/11845050.jpg
11851647,Cupid Volley,Fairy,LIGHT,1.0,600.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/11851647.jpg
11868731,Madolche Magileine,Spellcaster,EARTH,4.0,1400.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/11868731.jpg
11876803,Lunalight Scarlet Tiger,Beast-Warrior,DARK,5.0,1900.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/11876803.jpg
11877465,Evigishki Mind Augus,Aqua,WATER,6.0,2500.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/11877465.jpg
11895663,Emi Blitzclique,Thunder,EARTH,1.0,900.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/11895663.jpg
11954712,Flyfang,Fish,WIND,3.0,1600.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/11954712.jpg
11958188,Bujingi Raven,Winged Beast,LIGHT,4.0,1600.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/11958188.jpg
11962031,Salamangreat of Fire,Cyberse,FIRE,2.0,800.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/11962031.jpg
11987744,Nin-Ken Dog,Beast-Warrior,WIND,4.0,1800.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/11987744.jpg
12057781,Goblin Calligrapher,Fiend,DARK,1.0,400.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/12057781.jpg
12058741,Snake-Eye Birch,Pyro,FIRE,1.0,0.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/12058741.jpg
12061457,Soul Scissors,Fiend,DARK,2.0,550.0,350.0,https://images.ygoprodeck.com/images/cards_cropped/12061457.jpg
12076263,Wind-Up Dog,Beast,EARTH,3.0,1200.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/12076263.jpg
12079734,Delta Tri,Machine,LIGHT,4.0,1200.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/12079734.jpg
12097275,Gouki Bearhug,Warrior,EARTH,6.0,2400.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/12097275.jpg
12143771,People Running About,Pyro,FIRE,2.0,600.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/12143771.jpg
12146024,Bolt Escargot,Thunder,WATER,5.0,1400.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/12146024.jpg
12152769,Scrounging Goblin,Fiend,EARTH,4.0,1000.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/12152769.jpg
12160911,Elephant Statue of Disaster,Rock,EARTH,3.0,1500.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/12160911.jpg
12163590,Dragonmaid Cehrmba,Dragon,DARK,9.0,2800.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/12163590.jpg
12171659,"Zeradias, Herald of Heaven",Fairy,LIGHT,4.0,2100.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/12171659.jpg
12196873,Metaphys Decoy Dragon,Wyrm,LIGHT,2.0,300.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/12196873.jpg
12197223,"Shiina, Twin Tempests of Celestial Thunder",Dragon,WIND,9.0,2900.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/12197223.jpg
12206212,Harpie Lady Sisters,Winged Beast,WIND,6.0,1950.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/12206212.jpg
12213463,White Rose Dragon,Dragon,DARK,4.0,1200.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/12213463.jpg
12235475,Fabled Ashenveil,Fiend,LIGHT,4.0,1600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/12235475.jpg
12255007,Performapal Fireflux,Insect,LIGHT,4.0,1200.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/12255007.jpg
12262393,Delta The Magnet Warrior,Rock,EARTH,4.0,1600.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/12262393.jpg
12266229,Illusion of Chaos,Spellcaster,DARK,7.0,2100.0,2500.0,https://images.ygoprodeck.com/images/cards_cropped/12266229.jpg
12275533,Trifortressops,Machine,DARK,6.0,1600.0,2800.0,https://images.ygoprodeck.com/images/cards_cropped/12275533.jpg
12289247,Chronograph Sorcerer,Spellcaster,DARK,6.0,2000.0,1700.0,https://images.ygoprodeck.com/images/cards_cropped/12289247.jpg
12296376,Wattwoodpecker,Thunder,LIGHT,3.0,1000.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/12296376.jpg
12298909,Prime Material Dragon,Dragon,LIGHT,6.0,2400.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/12298909.jpg
12299841,Wind-Up Soldier,Warrior,EARTH,4.0,1800.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/12299841.jpg
12332865,Thron the Disciplined Angel,Fairy,EARTH,4.0,1500.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/12332865.jpg
12338068,Legendary Maju Garzett,Fiend,DARK,8.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/12338068.jpg
12369277,Super Quantum Blue Layer,Psychic,WATER,3.0,1200.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/12369277.jpg
12375297,Elfnote Power Patron,Fiend,FIRE,1.0,300.0,200.0,https://images.ygoprodeck.com/images/cards_cropped/12375297.jpg
12398280,"Freya, Spirit of Victory",Fairy,LIGHT,1.0,100.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/12398280.jpg
12408276,Kozmoll Dark Lady,Psychic,DARK,5.0,2200.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/12408276.jpg
12423762,Gagaga Gardna,Warrior,EARTH,4.0,1500.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/12423762.jpg
12435193,Koa'ki Meiru Drago,Dragon,WIND,4.0,1900.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/12435193.jpg
12436646,Aqua Snake,Aqua,WATER,3.0,1050.0,900.0,https://images.ygoprodeck.com/images/cards_cropped/12436646.jpg
12451640,Frontline Observer,Machine,EARTH,4.0,1000.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/12451640.jpg
12467005,Tackle Crusader,Rock,EARTH,4.0,1500.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/12467005.jpg
12469386,Revival Rose,Plant,DARK,4.0,1300.0,1300.0,https://images.ygoprodeck.com/images/cards_cropped/12469386.jpg
12472242,Leghul,Insect,EARTH,1.0,300.0,350.0,https://images.ygoprodeck.com/images/cards_cropped/12472242.jpg
12482652,Ojama Green,Beast,LIGHT,2.0,0.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/12482652.jpg
12493482,Dunames Dark Witch,Fairy,LIGHT,4.0,1800.0,1050.0,https://images.ygoprodeck.com/images/cards_cropped/12493482.jpg
12500059,Dawn Angel Kambi,Fairy,LIGHT,1.0,500.0,1800.0,https://images.ygoprodeck.com/images/cards_cropped/12500059.jpg
12510878,"Neo-Parshath, the Sky Paladin",Fairy,LIGHT,7.0,2300.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/12510878.jpg
12525049,Symphonic Warrior Guitaar,Machine,WIND,3.0,1500.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/12525049.jpg
12527118,Cassimolar,Fiend,DARK,3.0,1000.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/12527118.jpg
12538374,Treeborn Frog,Aqua,WATER,1.0,100.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/12538374.jpg
12571621,Virtual World Xiezhi - Jiji,Wyrm,EARTH,3.0,1000.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/12571621.jpg
12600382,Exodia Necross,Spellcaster,DARK,4.0,1800.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/12600382.jpg
12612470,Procession of the Tea Jar,Zombie,DARK,3.0,500.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/12612470.jpg
12624008,Radiant Spirit,Reptile,LIGHT,7.0,2000.0,1500.0,https://images.ygoprodeck.com/images/cards_cropped/12624008.jpg
12678601,Tindangle Dholes,Fiend,DARK,5.0,1000.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/12678601.jpg
12694768,Abaki,Fiend,FIRE,4.0,1700.0,1100.0,https://images.ygoprodeck.com/images/cards_cropped/12694768.jpg
12697630,Artifact Beagalltach,Fairy,LIGHT,5.0,1400.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/12697630.jpg
12755462,Goblin Pothole Squad,Warrior,EARTH,4.0,1500.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/12755462.jpg
12766474,"Duke Shade, the Sinister Shadow Lord",Fiend,DARK,4.0,500.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/12766474.jpg
12800564,"Master Peace, the True Dracoverlord",Wyrm,DARK,10.0,2950.0,2950.0,https://images.ygoprodeck.com/images/cards_cropped/12800564.jpg
12800777,Garuda the Wind Spirit,Winged Beast,WIND,4.0,1600.0,1200.0,https://images.ygoprodeck.com/images/cards_cropped/12800777.jpg
12817939,Dark Lucius LV6,Fiend,EARTH,6.0,1700.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/12817939.jpg
12822541,D/D Lilith,Fiend,DARK,4.0,100.0,2100.0,https://images.ygoprodeck.com/images/cards_cropped/12822541.jpg
12829151,Kanan the Swordmistress,Warrior,EARTH,4.0,1400.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/12829151.jpg
12836042,Missing Force,Warrior,DARK,4.0,1500.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/12836042.jpg
12883044,Flame Dancer,Pyro,FIRE,2.0,550.0,450.0,https://images.ygoprodeck.com/images/cards_cropped/12883044.jpg
12888461,Aspischool,Fish,WATER,4.0,300.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/12888461.jpg
12908094,Gagaga Magician - Gagaga Magic,Spellcaster,DARK,4.0,1500.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/12908094.jpg
12927849,SZW - Fenrir Sword,Beast,LIGHT,4.0,1800.0,1100.0,https://images.ygoprodeck.com/images/cards_cropped/12927849.jpg
12950294,Speedburst Dragon,Dragon,DARK,6.0,2400.0,600.0,https://images.ygoprodeck.com/images/cards_cropped/12950294.jpg
12953226,Nuvia the Wicked,Fiend,DARK,4.0,2000.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/12953226.jpg
12958919,Phantom Skyblaster,Fiend,DARK,4.0,1100.0,800.0,https://images.ygoprodeck.com/images/cards_cropped/12958919.jpg
12965761,Des Dendle,Plant,EARTH,4.0,300.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/12965761.jpg
12975671,First Penguin,Winged Beast,WATER,1.0,100.0,100.0,https://images.ygoprodeck.com/images/cards_cropped/12975671.jpg
12977245,Altergeist Fifinellag,Spellcaster,DARK,2.0,0.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/12977245.jpg
12980373,Madolche Mewfeuille,Beast,EARTH,3.0,500.0,300.0,https://images.ygoprodeck.com/images/cards_cropped/12980373.jpg
13002461,Strength of Prophecy,Spellcaster,FIRE,4.0,1500.0,1400.0,https://images.ygoprodeck.com/images/cards_cropped/13002461.jpg
13014905,Agnimal Candle,Pyro,FIRE,4.0,1700.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/13014905.jpg
13021682,Starjunk Synchron,Warrior,DARK,3.0,1300.0,500.0,https://images.ygoprodeck.com/images/cards_cropped/13021682.jpg
13026402,A-Team: Trap Disposal Unit,Machine,FIRE,2.0,300.0,400.0,https://images.ygoprodeck.com/images/cards_cropped/13026402.jpg
13039848,Giant Soldier of Stone,Rock,EARTH,3.0,1300.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/13039848.jpg
13046291,Evoltile Megachirella,Reptile,FIRE,1.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/13046291.jpg
13069066,Sword Arm of Dragon,Dinosaur,EARTH,6.0,1750.0,2030.0,https://images.ygoprodeck.com/images/cards_cropped/13069066.jpg
13073850,Qliphort Stealth,Machine,EARTH,8.0,2800.0,1000.0,https://images.ygoprodeck.com/images/cards_cropped/13073850.jpg
13090893,Grid Sweeper,Cyberse,LIGHT,4.0,100.0,2000.0,https://images.ygoprodeck.com/images/cards_cropped/13090893.jpg
13093792,Destiny HERO - Diamond Dude,Warrior,DARK,4.0,1400.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/13093792.jpg
13140300,Hieratic Seal of the Sun Dragon Overlord,Dragon,LIGHT,8.0,0.0,0.0,https://images.ygoprodeck.com/images/cards_cropped/13140300.jpg
13171876,Laundry Dragonmaid,Dragon,WATER,2.0,500.0,1600.0,https://images.ygoprodeck.com/images/cards_cropped/13171876.jpg
